,id,full_name,first_name,last_name,is_active
2415,77223,George Karl,George,Karl,False
2416,77225,Ed Kasid,Ed,Kasid,False
2417,2435,Mario Kasun,Mario,Kasun,False
2418,77226,Leo Katkaveck,Leo,Katkaveck,False
2419,77227,Bob Kauffman,Bob,Kauffman,False
2420,201619,Sasha Kaun,Sasha,Kaun,False
2421,77228,Wilbert Kautz,Wilbert,Kautz,False
2422,1642530,Yuki Kawamura,Yuki,Kawamura,False
2423,77229,Clarence Kea,Clarence,Kea,False
2424,77230,Michael Kearns,Michael,Kearns,False
2425,77231,Tommy Kearns,Tommy,Kearns,False
2426,228,Adam Keefe,Adam,Keefe,False
2427,77233,Harold Keeling,Harold,Keeling,False
2428,1631211,Trevor Keels,Trevor,Keels,False
2429,77234,Ken Keller,Ken,Keller,False
2430,1630283,Kylor Kelley,Kylor,Kelley,False
2431,77235,Rich Kelley,Rich,Kelley,False
2432,77236,Clark Kellogg,Clark,Kellogg,False
2433,77237,Gerard Kelly,Gerard,Kelly,False
2434,1642939,Miles Kelly,Miles,Kelly,True
2435,203527,Ryan Kelly,Ryan,Kelly,False
2436,77238,Tom Kelly,Tom,Kelly,False
2437,77239,Greg Kelser,Greg,Kelser,False
2438,77240,Ben Kelso,Ben,Kelso,False
2439,431,Shawn Kemp,Shawn,Kemp,False
2440,1118,Tim Kempton,Tim,Kempton,False
2441,77242,Frank Kendrick,Frank,Kendrick,False
2442,1628379,Luke Kennard,Luke,Kennard,True
2443,202810,D.J. Kennedy,D.J.,Kennedy,False
2444,77243,Eugene Kennedy,Eugene,Kennedy,False
2445,77244,Joe Kennedy,Joe,Kennedy,False
2446,77245,William Kennedy,William,Kennedy,False
2447,77246,Larry Kenon,Larry,Kenon,False
2448,77247,Bill Kenville,Bill,Kenville,False
2449,1801,Jonathan Kerner,Jonathan,Kerner,False
2450,77248,Johnny Kerr,Johnny,Kerr,False
2451,70,Steve Kerr,Steve,Kerr,False
2452,77249,Jack Kerris,Jack,Kerris,False
2453,760,Jerome Kersey,Jerome,Kersey,False
2454,77251,Alec Kessler,Alec,Kessler,False
2455,1631117,Walker Kessler,Walker,Kessler,True
2456,1930,Lari Ketner,Lari,Ketner,False
2457,1630296,Braxton Key,Braxton,Key,False
2458,705,Randolph Keys,Randolph,Keys,False
2459,2751,Viktor Khryapa,Viktor,Khryapa,False
2460,467,Jason Kidd,Jason,Kidd,False
2461,1629742,Stanton Kidd,Stanton,Kidd,False
2462,77254,Warren Kidd,Warren,Kidd,False
2463,203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,False
2464,77255,Irv Kiffin,Irv,Kiffin,False
2465,77256,Jack Kiley,Jack,Kiley,False
2466,77257,Ernie Killum,Ernie,Killum,False
2467,77258,Carl Kilpatrick,Carl,Kilpatrick,False
2468,203930,Sean Kilpatrick,Sean,Kilpatrick,False
2469,77259,Toby Kimball,Toby,Kimball,False
2470,77260,Bo Kimble,Bo,Kimble,False
2471,77261,Stan Kimbrough,Stan,Kimbrough,False
2472,77262,Chad Kinch,Chad,Kinch,False
2473,77263,Albert King,Albert,King,False
2474,77264,Bernard King,Bernard,King,False
2475,12,Chris King,Chris,King,False
2476,77266,Dan King,Dan,King,False
2477,701,Frankie King,Frankie,King,False
2478,77268,George King,George,King,False
2479,1628994,George King,George,King,False
2480,1562,Gerard King,Gerard,King,False
2481,77270,Jim King,Jim,King,False
2482,728,Jimmy King,Jimmy,King,False
2483,1629663,Louis King,Louis,King,False
2484,77272,Maury King,Maury,King,False
2485,77273,Reggie King,Reggie,King,False
2486,1101,Rich King,Rich,King,False
2487,351,Stacey King,Stacey,King,False
2488,77276,Tom King,Tom,King,False
2489,77277,Bob Kinney,Bob,Kinney,False
2490,200814,Tarence Kinsey,Tarence,Kinsey,False
2491,1905,Andrei Kirilenko,Andrei,Kirilenko,False
2492,203945,Alex Kirk,Alex,Kirk,False
2493,77278,Walt Kirk,Walt,Kirk,False
2494,1630557,Corey Kispert,Corey,Kispert,True
2495,77279,Doug Kistler,Doug,Kistler,False
2496,77280,Curtis Kitchen,Curtis,Kitchen,False
2497,1123,Greg Kite,Greg,Kite,False
2498,954,Kerry Kittles,Kerry,Kittles,False
2499,1628467,Maxi Kleber,Maxi,Kleber,True
2500,170,Joe Kleine,Joe,Kleine,False
2501,101132,Linas Kleiza,Linas,Kleiza,False
2502,77283,Leo Klier,Leo,Klier,False
2503,1641752,Bobi Klintman,Bobi,Klintman,True
2504,77284,Herm Klotz,Herm,Klotz,False
2505,77285,Duane Klueh,Duane,Klueh,False
2506,1642261,Dalton Knecht,Dalton,Knecht,True
2507,77290,Billy Knight,Billy,Knight,False
2508,77287,Bob Knight,Bob,Knight,False
2509,2688,Brandin Knight,Brandin,Knight,False
2510,202688,Brandon Knight,Brandon,Knight,False
2511,1510,Brevin Knight,Brevin,Knight,False
2512,1630233,Nathan Knight,Nathan,Knight,False
2513,1861,Negele Knight,Negele,Knight,False
2514,77288,Ron Knight,Ron,Knight,False
2515,77289,Toby Knight,Toby,Knight,False
2516,969,Travis Knight,Travis,Knight,False
2517,77291,Lee Knorek,Lee,Knorek,False
2518,77292,Dick Knostman,Dick,Knostman,False
2519,77293,Rod Knowles,Rod,Knowles,False
2520,1628995,Kevin Knox II,Kevin,Knox II,False
2521,1642851,Kon Knueppel,Kon,Knueppel,True
2522,77294,Bart Kofoed,Bart,Kofoed,False
2523,77295,Don Kojis,Don,Kojis,False
2524,1642278,Tyler Kolek,Tyler,Kolek,True
2525,1631132,Christian Koloko,Christian,Koloko,True
2526,77296,Milo Komenich,Milo,Komenich,False
2527,77297,Howard Komives,Howard,Komives,False
2528,402,Jon Koncak,Jon,Koncak,False
2529,1629723,John Konchar,John,Konchar,True
2530,77299,Bud Koper,Bud,Koper,False
2531,77300,Joe Kopicki,Joe,Kopicki,False
2532,1627788,Furkan Korkmaz,Furkan,Korkmaz,False
2533,77301,Frank Kornet,Frank,Kornet,False
2534,1628436,Luke Kornet,Luke,Kornet,True
2535,101117,Yaroslav Korolev,Yaroslav,Korolev,False
2536,2594,Kyle Korver,Kyle,Korver,False
2537,77302,Len Kosmalski,Len,Kosmalski,False
2538,77303,Andy Kostecka,Andy,Kostecka,False
2539,77304,Harold Kottman,Harold,Kottman,False
2540,201585,Kosta Koufos,Kosta,Koufos,False
2541,77305,Tom Kozelko,Tom,Kozelko,False
2542,77306,Arvid Kramer,Arvid,Kramer,False
2543,77307,Barry Kramer,Barry,Kramer,False
2544,77308,Joel Kramer,Joel,Kramer,False
2545,77309,Dan Kraus,Dan,Kraus,False
2546,77310,Herb Krautblatt,Herb,Krautblatt,False
2547,203139,Viacheslav Kravtsov,Viacheslav,Kravtsov,False
2548,77311,Jim Krebs,Jim,Krebs,False
2549,1630249,Vít Krejčí,Vít,Krejčí,True
2550,77312,Wayne Kreklow,Wayne,Kreklow,False
2551,77313,Tom Kron,Tom,Kron,False
2552,77314,Tom Kropp,Tom,Kropp,False
2553,2420,Nenad Krstic,Nenad,Krstic,False
2554,1474,Larry Krystkowiak,Larry,Krystkowiak,False
2555,77316,Steve Kuberski,Steve,Kuberski,False
2556,77317,Leo Kubiak,Leo,Kubiak,False
2557,77318,Bruce Kuczenski,Bruce,Kuczenski,False
2558,77319,Frank Kudelka,Frank,Kudelka,False
2559,77320,John Kuester,John,Kuester,False
2560,77322,Ray Kuka,Ray,Kuka,False
2561,389,Toni Kukoc,Toni,Kukoc,False
2562,1629083,Arnoldas Kulboka,Arnoldas,Kulboka,False
2563,1630228,Jonathan Kuminga,Jonathan,Kuminga,True
2564,77323,Kevin Kunnert,Kevin,Kunnert,False
2565,77324,Mitch Kupchak,Mitch,Kupchak,False
2566,77325,Charles Kupec,Charles,Kupec,False
2567,1629066,Rodions Kurucs,Rodions,Kurucs,False
2568,201633,Rob Kurz,Rob,Kurz,False
2569,2825,Ibrahim Kutluay,Ibrahim,Kutluay,False
2570,1628398,Kyle Kuzma,Kyle,Kuzma,True
2571,203136,Ognjen Kuzmic,Ognjen,Kuzmic,False
2572,1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,False
2573,77327,Fred LaCour,Fred,LaCour,False
2574,1711,Raef LaFrentz,Raef,LaFrentz,False
2575,77328,Tom LaGarde,Tom,LaGarde,False
2576,1631222,Jake LaRavia,Jake,LaRavia,True
2577,1601,Rusty LaRue,Rusty,LaRue,False
2578,77340,Rudy LaRusso,Rudy,LaRusso,False
2579,203897,Zach LaVine,Zach,LaVine,True
2580,1627746,Skal Labissiere,Skal,Labissiere,False
2581,77326,Sam Lacey,Sam,Lacey,False
2582,363,Christian Laettner,Christian,Laettner,False
2583,201802,Oliver Lafayette,Oliver,Lafayette,False
2584,100263,Bill Laimbeer,Bill,Laimbeer,False
2585,77329,Pete Lalich,Pete,Lalich,False
2586,77330,Bo Lamar,Bo,Lamar,False
2587,1630237,Anthony Lamb,Anthony,Lamb,False
2588,203117,Doron Lamb,Doron,Lamb,False
2589,203087,Jeremy Lamb,Jeremy,Lamb,False
2590,77331,John Lambert,John,Lambert,False
2591,77332,Jeff Lamp,Jeff,Lamp,False
2592,2573,Maciej Lampe,Maciej,Lampe,False
2593,77333,Jim Lampley,Jim,Lampley,False
2594,2253,Sean Lampley,Sean,Lampley,False
2595,1629111,Jock Landale,Jock,Landale,True
2596,201171,Carl Landry,Carl,Landry,False
2597,202068,Marcus Landry,Marcus,Landry,False
2598,77334,Mark Landsberger,Mark,Landsberger,False
2599,77335,Jerome Lane,Jerome,Lane,False
2600,457,Andrew Lang,Andrew,Lang,False
2601,226,Antonio Lang,Antonio,Lang,False
2602,2591,James Lang,James,Lang,False
2603,1892,Trajan Langdon,Trajan,Langdon,False
2604,101247,Keith Langford,Keith,Langford,False
2605,1629641,Romeo Langford,Romeo,Langford,False
2606,2061,Dan Langhi,Dan,Langhi,False
2607,600005,Bob Lanier,Bob,Lanier,False
2608,1642404,Chaz Lanier,Chaz,Lanier,True
2609,77338,Stu Lantz,Stu,Lantz,False
2610,1627879,Nicolas Laprovittola,Nicolas,Laprovittola,False
2611,77339,York Larese,York,Larese,False
2612,203499,Shane Larkin,Shane,Larkin,False
2613,1641796,Pelle Larsson,Pelle,Larsson,True
2614,77341,John Laskowski,John,Laskowski,False
2615,201186,Stephane Lasme,Stephane,Lasme,False
2616,77342,Dave Lattin,Dave,Lattin,False
2617,968,Priest Lauderdale,Priest,Lauderdale,False
2618,77344,Rich Laurel,Rich,Laurel,False
2619,77345,Walt Lautenbach,Walt,Lautenbach,False
2620,203530,Joffrey Lauvergne,Joffrey,Lauvergne,False
2621,77346,Tony Lavelli,Tony,Lavelli,False
2622,77347,Bob Lavoy,Bob,Lavoy,False
2623,201151,Acie Law,Acie,Law,False
2624,1629724,Vic Law,Vic,Law,False
2625,202371,Gani Lawal,Gani,Lawal,False
2626,77348,Ed Lawrence,Ed,Lawrence,False
2627,1630639,A.J. Lawson,A.J.,Lawson,True
2628,1535,Jason Lawson,Jason,Lawson,False
2629,201951,Ty Lawson,Ty,Lawson,False
2630,1627774,Jake Layman,Jake,Layman,False
2631,77350,Dennis Layton,Dennis,Layton,False
2632,1627747,Caris LeVert,Caris,LeVert,True
2633,1628388,T.J. Leaf,T.J.,Leaf,False
2634,77351,Emanuel Leaks,Emanuel,Leaks,False
2635,77352,Hal Lear,Hal,Lear,False
2636,77353,Allen Leavell,Allen,Leavell,False
2637,77354,Jeff Lebo,Jeff,Lebo,False
2638,287,Eric Leckner,Eric,Leckner,False
2639,1629665,Jalen Lecque,Jalen,Lecque,False
2640,203495,Ricky Ledo,Ricky,Ledo,False
2641,77356,Butch Lee,Butch,Lee,False
2642,77357,Clyde Lee,Clyde,Lee,False
2643,201584,Courtney Lee,Courtney,Lee,False
2644,1627814,Damion Lee,Damion,Lee,False
2645,101135,David Lee,David,Lee,False
2646,77358,Doug Lee,Doug,Lee,False
2647,77359,George Lee,George,Lee,False
2648,77360,Greg Lee,Greg,Lee,False
2649,77361,Keith Lee,Keith,Lee,False
2650,77362,Kurk Lee,Kurk,Lee,False
2651,202723,Malcolm Lee,Malcolm,Lee,False
2652,77363,Rock Lee,Rock,Lee,False
2653,77364,Ron Lee,Ron,Lee,False
2654,77365,Russell Lee,Russell,Lee,False
2655,1630240,Saben Lee,Saben,Lee,False
2656,77366,Ed Leede,Ed,Leede,False
2657,77367,Hank Lefkowitz,Hank,Lefkowitz,False
2658,100,Tim Legler,Tim,Legler,False
2659,77369,George Lehmann,George,Lehmann,False
2660,1627215,Walt Lemon Jr.,Walt,Lemon Jr.,False
2661,203458,Alex Len,Alex,Len,False
2662,702,Voshon Lenard,Voshon,Lenard,False
2663,77371,Bob Leonard,Bob,Leonard,False
2664,77370,Gary Leonard,Gary,Leonard,False
2665,202695,Kawhi Leonard,Kawhi,Leonard,True
2666,203086,Meyers Leonard,Meyers,Leonard,False
2667,1642502,Malevy Leons,Malevy,Leons,False
2668,77372,Jim Les,Jim,Les,False
2669,202727,Travis Leslie,Travis,Leslie,False
2670,77373,Ronnie Lester,Ronnie,Lester,False
2671,77374,Clifford Lett,Clifford,Lett,False
2672,202720,Jon Leuer,Jon,Leuer,False
2673,77375,Andrew Levane,Andrew,Levane,False
2674,77376,Lafayette Lever,Lafayette,Lever,False
2675,77377,Cliff Levingston,Cliff,Levingston,False
2676,77385,Bobby Lewis,Bobby,Lewis,False
2677,736,Cedric Lewis,Cedric,Lewis,False
2678,77379,Fred Lewis,Fred,Lewis,False
2679,77380,Freddie Lewis,Freddie,Lewis,False
2680,77381,Grady Lewis,Grady,Lewis,False
2681,1631171,Justin Lewis,Justin,Lewis,False
2682,729,Martin Lewis,Martin,Lewis,False
2683,1641721,Maxwell Lewis,Maxwell,Lewis,False
2684,1900,Quincy Lewis,Quincy,Lewis,False
2685,77383,Ralph Lewis,Ralph,Lewis,False
2686,1740,Rashard Lewis,Rashard,Lewis,False
2687,77384,Reggie Lewis,Reggie,Lewis,False
2688,1630575,Scottie Lewis,Scottie,Lewis,False
2689,1630184,Kira Lewis Jr.,Kira,Lewis Jr.,False
2690,77386,Marcus Liberty,Marcus,Liberty,False
2691,77387,Todd Lichti,Todd,Lichti,False
2692,1630604,E.J. Liddell,E.J.,Liddell,True
2693,202732,DeAndre Liggins,DeAndre,Liggins,False
2694,77388,Bill Ligon,Bill,Ligon,False
2695,203081,Damian Lillard,Damian,Lillard,True
2696,202391,Jeremy Lin,Jeremy,Lin,False
2697,77389,Steve Lingenfelter,Steve,Lingenfelter,False
2698,175,Alton Lister,Alton,Lister,False
2699,1629642,Nassir Little,Nassir,Little,False
2700,1641726,Dereck Lively II,Dereck,Lively II,True
2701,1630587,Isaiah Livers,Isaiah,Livers,True
2702,1641753,Chris Livingston,Chris,Livingston,True
2703,988,Randy Livingston,Randy,Livingston,False
2704,2733,Shaun Livingston,Shaun,Livingston,False
2705,77392,Ron Livingstone,Ron,Livingstone,False
2706,1024,Horacio Llamas,Horacio,Llamas,False
2707,77394,Earl Lloyd,Earl,Lloyd,False
2708,77395,Lewis Lloyd,Lewis,Lloyd,False
2709,77396,Scott Lloyd,Scott,Lloyd,False
2710,77397,Bob Lochmueller,Bob,Lochmueller,False
2711,77398,Robert Lock,Robert,Lock,False
2712,77399,Darrell Lockhart,Darrell,Lockhart,False
2713,1100,Ian Lockhart,Ian,Lockhart,False
2714,77401,Kevin Loder,Kevin,Loder,False
2715,77402,Don Lofgran,Don,Lofgran,False
2716,1629155,Zach Lofton,Zach,Lofton,False
2717,1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,False
2718,77403,Johnny Logan,Johnny,Logan,False
2719,38,Brad Lohaus,Brad,Lohaus,False
2720,1609,Art Long,Art,Long,False
2721,3,Grant Long,Grant,Long,False
2722,1381,John Long,John,Long,False
2723,77406,Paul Long,Paul,Long,False
2724,1627848,Shawn Long,Shawn,Long,False
2725,26,Luc Longley,Luc,Longley,False
2726,1626172,Kevon Looney,Kevon,Looney,True
2727,201572,Brook Lopez,Brook,Lopez,True
2728,1732,Felipe Lopez,Felipe,Lopez,False
2729,2221,Raul Lopez,Raul,Lopez,False
2730,201577,Robin Lopez,Robin,Lopez,False
2731,943,Ryan Lorthridge,Ryan,Lorthridge,False
2732,77409,Jim Loscutoff,Jim,Loscutoff,False
2733,77410,Plummer Lott,Plummer,Lott,False
2734,77411,Kevin Loughery,Kevin,Loughery,False
2735,1629712,Didi Louzada,Didi,Louzada,False
2736,77412,Bob Love,Bob,Love,False
2737,1631126,Caleb Love,Caleb,Love,True
2738,201567,Kevin Love,Kevin,Love,True
2739,77413,Stan Love,Stan,Love,False
2740,77414,Clyde Lovellette,Clyde,Lovellette,False
2741,77415,Sidney Lowe,Sidney,Lowe,False
2742,77416,Chuck Lowery,Chuck,Lowery,False
2743,200768,Kyle Lowry,Kyle,Lowry,True
2744,1628070,Jordan Loyd,Jordan,Loyd,False
2745,77417,Al Lucas,Al,Lucas,False
2746,77418,Jerry Lucas,Jerry,Lucas,False
2747,77419,John Lucas,John,Lucas,False
2748,203564,Kalin Lucas,Kalin,Lucas,False
2749,77420,Maurice Lucas,Maurice,Lucas,False
2750,101249,John Lucas III,John,Lucas III,False
2751,77421,Ted Luckenbill,Ted,Luckenbill,False
2752,1731,Tyronn Lue,Tyronn,Lue,False
2753,77422,Jim Luisi,Jim,Luisi,False
2754,77423,Al Lujack,Al,Lujack,False
2755,77424,Phil Lumpkin,Phil,Lumpkin,False
2756,77425,Ray Lumpp,Ray,Lumpp,False
2757,1630994,Gabriel Lundberg,Gabriel,Lundberg,False
2758,1641754,Seth Lundy,Seth,Lundy,False
2759,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,False
2760,1628399,Tyler Lydon,Tyler,Lydon,False
2761,1626168,Trey Lyles,Trey,Lyles,False
2762,248,George Lynch,George,Lynch,False
2763,77426,Kevin Lynch,Kevin,Lynch,False
2764,77427,Mike Lynn,Mike,Lynn,False
2765,1627815,Sheldon Mac,Sheldon,Mac,False
2766,1928,Todd MacCulloch,Todd,MacCulloch,False
2767,77430,Ronnie MacGilvray,Ronnie,MacGilvray,False
2768,931,Don MacLean,Don,MacLean,False
2769,77428,Mike Macaluso,Mike,Macaluso,False
2770,77429,Ed Macauley,Ed,Macauley,False
2771,203159,Scott Machado,Scott,Machado,False
2772,101178,Arvydas Macijauskas,Arvydas,Macijauskas,False
2773,77432,Ollie Mack,Ollie,Mack,False
2774,694,Sam Mack,Sam,Mack,False
2775,202714,Shelvin Mack,Shelvin,Mack,False
2776,1635,Malcolm Mackey,Malcolm,Mackey,False
2777,77435,Rudy Macklin,Rudy,Macklin,False
2778,202731,Vernon Macklin,Vernon,Macklin,False
2779,77436,Johnny Macknowski,Johnny,Macknowski,False
2780,1629133,Daryl Macon,Daryl,Macon,False
2781,1855,Mark Macon,Mark,Macon,False
2782,1629122,J.P. Macura,J.P.,Macura,False
2783,77438,Kyle Macy,Kyle,Macy,False
2784,77439,Jack Maddox,Jack,Maddox,False
2785,2432,Tito Maddox,Tito,Maddox,False
2786,1666,Gerald Madkins,Gerald,Madkins,False
2787,2058,Mark Madsen,Mark,Madsen,False
2788,77441,Norm Mager,Norm,Mager,False
2789,203705,Josh Magette,Josh,Magette,False
2790,1894,Corey Maggette,Corey,Maggette,False
2791,77442,Dave Magley,Dave,Magley,False
2792,2048,Jamaal Magloire,Jamaal,Magloire,False
2793,1630266,Will Magnay,Will,Magnay,False
2794,101133,Ian Mahinmi,Ian,Mahinmi,False
2795,77443,John Mahnken,John,Mahnken,False
2796,77444,Francis Mahoney,Francis,Mahoney,False
2797,328,Rick Mahorn,Rick,Mahorn,False
2798,105,Dan Majerle,Dan,Majerle,False
2799,200970,Renaldo Major,Renaldo,Major,False
2800,1627748,Thon Maker,Thon,Maker,False
2801,77447,Lionel Malamed,Lionel,Malamed,False
2802,1630177,Theo Maledon,Theo,Maledon,False
2803,117,Jeff Malone,Jeff,Malone,False
2804,252,Karl Malone,Karl,Malone,False
2805,77449,Moses Malone,Moses,Malone,False
2806,1074,Matt Maloney,Matt,Maloney,False
2807,77450,Steve Malovic,Steve,Malovic,False
2808,1642863,Khaman Maluach,Khaman,Maluach,True
2809,1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,True
2810,77451,Ted Manakas,Ted,Manakas,False
2811,77452,John Mandic,John,Mandic,False
2812,1630211,Karim Mane,Karim,Mane,False
2813,77453,Frank Mangiapane,Frank,Mangiapane,False
2814,986,Marcus Mann,Marcus,Mann,False
2815,1629611,Terance Mann,Terance,Mann,True
2816,1630544,Tre Mann,Tre,Mann,True
2817,330,Danny Manning,Danny,Manning,False
2818,77454,Ed Manning,Ed,Manning,False
2819,316,Richard Manning,Richard,Manning,False
2820,1630185,Nico Mannion,Nico,Mannion,False
2821,77456,Pace Mannion,Pace,Mannion,False
2822,77457,Nick Mantis,Nick,Mantis,False
2823,77459,Pete Maravich,Pete,Maravich,False
2824,77458,Peter Maravich,Peter,Maravich,False
2825,203906,Devyn Marble,Devyn,Marble,False
2826,77460,Roy Marble,Roy,Marble,False
2827,950,Stephon Marbury,Stephon,Marbury,False
2828,36,Sarunas Marciulionis,Sarunas,Marciulionis,False
2829,77462,Saul Mariaschin,Saul,Mariaschin,False
2830,77463,Jack Marin,Jack,Marin,False
2831,1890,Shawn Marion,Shawn,Marion,False
2832,1626246,Boban Marjanovic,Boban,Marjanovic,False
2833,1628374,Lauri Markkanen,Lauri,Markkanen,True
2834,200806,Damir Markota,Damir,Markota,False
2835,1752,Sean Marks,Sean,Marks,False
2836,77464,Harvey Marlatt,Harvey,Marlatt,False
2837,77465,Eric Marsh,Eric,Marsh,False
2838,77466,Jim Marsh,Jim,Marsh,False
2839,681,Donny Marshall,Donny,Marshall,False
2840,923,Donyell Marshall,Donyell,Marshall,False
2841,203088,Kendall Marshall,Kendall,Marshall,False
2842,1630230,Naji Marshall,Naji,Marshall,True
2843,101185,Rawle Marshall,Rawle,Marshall,False
2844,77467,Tom Marshall,Tom,Marshall,False
2845,77468,Vester Marshall,Vester,Marshall,False
2846,1642918,Alijah Martin,Alijah,Martin,True
2847,77481,Bill Martin,Bill,Martin,False
2848,77478,Bob Martin,Bob,Martin,False
2849,77469,Brian Martin,Brian,Martin,False
2850,1628997,Caleb Martin,Caleb,Martin,True
2851,201858,Cartier Martin,Cartier,Martin,False
2852,1628998,Cody Martin,Cody,Martin,True
2853,733,Cuonzo Martin,Cuonzo,Martin,False
2854,239,Darrick Martin,Darrick,Martin,False
2855,77473,Don Martin,Don,Martin,False
2856,77471,Donald Martin,Donald,Martin,False
2857,77472,Fernando Martin,Fernando,Martin,False
2858,1626185,Jarell Martin,Jarell,Martin,False
2859,1641798,Jaylen Martin,Jaylen,Martin,False
2860,77474,Jeff Martin,Jeff,Martin,False
2861,1629725,Jeremiah Martin,Jeremiah,Martin,False
2862,1630231,KJ Martin,KJ,Martin,False
2863,1629103,Kelan Martin,Kelan,Martin,False
2864,2030,Kenyon Martin,Kenyon,Martin,False
2865,2755,Kevin Martin,Kevin,Martin,False
2866,77475,Larue Martin,Larue,Martin,False
2867,77476,Mo Martin,Mo,Martin,False
2868,77477,Phil Martin,Phil,Martin,False
2869,77479,Ronald Martin,Ronald,Martin,False
2870,77480,Slater Martin,Slater,Martin,False
2871,1631213,Tyrese Martin,Tyrese,Martin,True
2872,469,Jamal Mashburn,Jamal,Mashburn,False
2873,77482,Al Masino,Al,Masino,False
2874,193,Anthony Mason,Anthony,Mason,False
2875,2046,Desmond Mason,Desmond,Mason,False
2876,1628412,Frank Mason III,Frank,Mason III,False
2877,2427,Roger Mason Jr.,Roger,Mason Jr.,False
2878,763,Tony Massenburg,Tony,Massenburg,False
2879,77483,Eddie Mast,Eddie,Mast,False
2880,1628999,Yante Maten,Yante,Maten,False
2881,1629726,Garrison Mathews,Garrison,Mathews,False
2882,1628493,Mangok Mathiang,Mangok,Mathiang,False
2883,1629751,Dakota Mathias,Dakota,Mathias,False
2884,1631097,Bennedict Mathurin,Bennedict,Mathurin,True
2885,1631255,Karlo Matković,Karlo,Matković,True
2886,77484,Wes Matthews,Wes,Matthews,False
2887,202083,Wesley Matthews,Wesley,Matthews,False
2888,77485,Ariel Maughan,Ariel,Maughan,False
2889,77486,Marlon Maxey,Marlon,Maxey,False
2890,1630178,Tyrese Maxey,Tyrese,Maxey,True
2891,101131,Jason Maxiell,Jason,Maxiell,False
2892,77487,Cedric Maxwell,Cedric,Maxwell,False
2893,137,Vernon Maxwell,Vernon,Maxwell,False
2894,77489,Don May,Don,May,False
2895,77490,Scott May,Scott,May,False
2896,101118,Sean May,Sean,May,False
2897,195,Lee Mayberry,Lee,Mayberry,False
2898,77492,Clyde Mayes,Clyde,Mayes,False
2899,77493,Tharon Mayes,Tharon,Mayes,False
2900,77495,Bill Mayfield,Bill,Mayfield,False
2901,77494,Ken Mayfield,Ken,Mayfield,False
2902,201953,Eric Maynor,Eric,Maynor,False
2903,201564,O.J. Mayo,O.J.,Mayo,False
2904,1630219,Skylar Mays,Skylar,Mays,False
2905,77496,Travis Mays,Travis,Mays,False
2906,77497,Matt Mazza,Matt,Mazza,False
2907,1643024,Chris Mañon,Chris,Mañon,True
2908,201601,Luc Mbah a Moute,Luc,Mbah a Moute,False
2909,2788,DJ Mbenga,DJ,Mbenga,False
2910,77498,Bob McAdoo,Bob,McAdoo,False
2911,203949,James Michael McAdoo,James Michael,McAdoo,False
2912,77499,Ken McBride,Ken,McBride,False
2913,1630540,Miles McBride,Miles,McBride,True
2914,1642272,Jared McCain,Jared,McCain,True
2915,1628769,Tahjere McCall,Tahjere,McCall,False
2916,203492,Ray McCallum,Ray,McCallum,False
2917,737,Bob McCann,Bob,McCann,False
2918,77500,Brendan McCann,Brendan,McCann,False
2919,77502,Mel McCants,Mel,McCants,False
2920,101119,Rashad McCants,Rashad,McCants,False
2921,77503,Mike McCarron,Mike,McCarron,False
2922,77504,Andre McCarter,Andre,McCarter,False
2923,77505,Willie McCarter,Willie,McCarter,False
2924,77506,Johnny McCarthy,Johnny,McCarthy,False
2925,77507,Howie McCarty,Howie,McCarty,False
2926,1820,Kelly McCarty,Kelly,McCarty,False
2927,962,Walter McCarty,Walter,McCarty,False
2928,1043,Amal McCaskill,Amal,McCaskill,False
2929,1627775,Patrick McCaw,Patrick,McCaw,False
2930,77509,Dwayne McClain,Dwayne,McClain,False
2931,77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,False
2932,2082,Dan McClintock,Dan,McClintock,False
2933,77512,Jack McCloskey,Jack,McCloskey,False
2934,45,George McCloud,George,McCloud,False
2935,1630644,Mac McClung,Mac,McClung,True
2936,203468,CJ McCollum,CJ,McCollum,True
2937,77513,John McConathy,John,McConathy,False
2938,77514,Paul McConnell,Paul,McConnell,False
2939,204456,T.J. McConnell,T.J.,McConnell,True
2940,77515,Keith McCord,Keith,McCord,False
2941,77516,Tim McCormick,Tim,McCormick,False
2942,1741,Jelani McCoy,Jelani,McCoy,False
2943,77517,Paul McCracken,Paul,McCracken,False
2944,200840,Chris McCray,Chris,McCray,False
2945,1622,Rodney McCray,Rodney,McCray,False
2946,77518,Scooter McCray,Scooter,McCray,False
2947,1628571,Erik McCree,Erik,McCree,False
2948,1641755,Kevin McCullar Jr.,Kevin,McCullar Jr.,True
2949,1626191,Chris McCullough,Chris,McCullough,False
2950,77520,John McCullough,John,McCullough,False
2951,723,Clint McDaniel,Clint,McDaniel,False
2952,1365,Xavier McDaniel,Xavier,McDaniel,False
2953,1630183,Jaden McDaniels,Jaden,McDaniels,True
2954,1629667,Jalen McDaniels,Jalen,McDaniels,False
2955,77523,Jim McDaniels,Jim,McDaniels,False
2956,203909,KJ McDaniels,KJ,McDaniels,False
